form_count,div_count,samp_count,ol_count,h3_count,link_count,figcaption_count,object_count,u_count,track_count,dd_count,code_count,h6_count,h4_count,li_count,em_count,progress_count,paragraph_count,select_count,header_count,button_count,caption_count,sub_count,dir_count,small_count,dialog_count,time_count,map_count,col_count,main_count,input_count,style_count,tr_count,dt_count,dl_count,filename,bold_count,tfoot_count,section_count,ins_count,source_count,td_count,output_count,h2_count,span_count,aside_count,textarea_count,blockquote_count,datalist_count,svg_count,mark_count,iframe_count,image_count,wbr_count,del_count,tbody_count,hr_count,meter_count,footer_count,colgroup_count,optgroup_count,article_count,thead_count,a_count,abbr_count,br_count,font_count,option_count,table_count,legend_count,th_count,area_count,noscript_count,script_count,canvas_count,keygen_count,bdi_count,video_count,h5_count,summary_count,pre_count,s_count,quotation_count,fieldset_count,audio_count,strong_count,bdo_count,address_count,nav_count,menu_count,label_count,kbd_count,h1_count,dfn_count,sup_count,cite_count,embed_count,details_count,i_count,var_count,figure_count,param_count,menuitem_count,ul_count,quality
9,1046,0,0,18,21,0,0,0,0,0,0,0,2,124,0,0,107,0,8,9,0,0,0,1,0,0,0,0,0,54,1,0,0,0,1076968_raw_html.txt,74,0,8,0,0,0,0,40,236,5,6,0,0,10,0,2,399,0,0,0,0,0,1,0,0,1,0,562,0,0,0,0,0,0,0,0,4,83,0,0,0,0,0,0,0,0,0,7,0,1,0,0,1,0,15,0,1,0,0,1,0,0,9,0,0,0,0,25,0
3,662,0,0,14,14,0,0,0,0,0,0,0,36,138,0,0,25,2,0,6,0,0,0,3,0,2,0,0,0,17,1,26,0,0,1076974_raw_html.txt,39,0,0,0,0,85,0,14,539,0,1,0,0,0,0,12,64,0,0,1,15,0,0,0,0,0,0,588,0,0,0,14,4,0,0,0,5,83,0,0,0,0,14,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,0
5,75,0,0,4,14,0,0,0,0,0,0,0,0,56,0,0,5,0,1,6,0,0,0,1,0,0,0,0,0,16,3,0,0,0,1077022_raw_html.txt,2,0,2,0,0,0,0,3,45,0,2,0,0,2,0,1,11,0,0,0,0,0,2,0,0,1,0,78,0,0,0,0,0,0,0,0,2,25,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,12,0,2,0,0,0,0,0,3,0,0,0,0,7,1
2,72,0,0,0,17,0,0,0,0,0,0,0,0,40,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,1077058_raw_html.txt,0,0,8,0,0,0,0,1,10,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,62,0,0,0,0,0,0,0,0,2,37,0,0,0,0,7,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,19,0,0,0,0,8,0
2,148,0,2,7,13,0,0,0,0,0,0,0,8,64,4,0,52,0,0,0,0,0,0,2,0,0,0,0,0,9,4,0,0,0,1077076_raw_html.txt,3,0,0,0,0,0,0,0,43,0,1,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,13,0,0,0,0,15,0,0,0,0,1,0,5,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,11,0
2,17,0,0,6,13,0,0,0,0,0,1,0,0,148,0,0,9,0,2,1,0,0,0,1,0,1,0,0,0,10,3,0,0,0,1077088_raw_html.txt,0,0,0,3,0,0,0,1,16,6,1,0,0,0,0,0,5,0,0,0,0,0,2,0,0,1,0,173,1,0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,5,0,2,0,0,0,0,0,0,0,0,0,0,6,0
0,234,0,0,9,12,0,0,1,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1077136_raw_html.txt,2,0,0,0,0,0,0,13,266,0,0,0,0,0,0,1,86,0,0,0,0,0,0,0,0,0,0,274,7,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,46,1
2,37,0,0,4,19,0,0,0,0,0,0,0,0,19,0,0,37,0,2,0,0,0,0,1,0,0,0,0,0,13,3,0,0,0,1077154_raw_html.txt,16,0,0,2,0,0,0,1,27,8,1,1,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,37,0,0,0,0,0,0,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,7,0
0,164,0,0,1,9,0,0,0,0,0,0,0,2,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1077160_raw_html.txt,1,0,0,0,0,2,0,3,36,2,0,0,0,0,0,1,5,0,0,1,0,0,1,0,0,0,0,48,1,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
2,172,0,0,0,3,0,0,0,0,0,0,0,0,128,0,0,30,0,1,6,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1077172_raw_html.txt,0,0,6,0,0,0,0,0,137,1,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,128,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,31,0,0,0,0,31,0
4,190,0,3,4,38,0,0,0,0,0,0,0,11,85,2,0,46,1,30,0,0,0,0,1,0,36,0,0,1,33,6,0,0,0,1077232_raw_html.txt,4,0,24,2,0,0,0,10,93,1,2,0,0,0,0,1,79,0,0,0,0,0,6,0,0,33,0,184,2,0,0,46,0,0,0,0,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,22,0
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1077280_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,118,0,0,7,5,0,0,0,0,0,0,0,3,6,0,0,8,0,0,5,0,0,0,5,0,0,0,0,0,20,1,0,0,0,107728_raw_html.txt,0,0,0,0,0,0,0,5,6,1,0,0,0,0,0,1,7,0,0,0,1,0,1,0,0,0,0,31,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,0,1,0,0,0,0,0,4,0,0,0,0,1,1
1,257,0,1,1,12,0,0,0,0,0,0,0,1,11,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1077346_raw_html.txt,0,0,0,0,0,0,0,13,128,0,0,0,0,0,0,1,86,0,0,0,0,0,0,0,0,0,0,120,1,0,0,64,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0
9,208,0,0,1,11,0,0,0,0,7,0,0,0,47,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,1,8,7,7,1077706_raw_html.txt,0,0,0,0,0,16,0,1,90,0,9,0,0,0,0,0,18,0,0,1,0,0,1,0,0,0,0,70,0,0,0,3,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77,0,0,0,0,11,0
2,28,0,0,5,17,0,0,0,0,0,0,0,10,47,0,0,8,0,3,1,0,0,0,1,0,1,0,0,0,5,2,0,0,0,1077712_raw_html.txt,0,0,2,0,0,0,0,0,10,1,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,50,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,1,0,0,0,0,0,4,0,0,0,0,9,0
6,215,0,1,12,8,0,0,0,0,0,0,0,0,71,3,0,42,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1077766_raw_html.txt,1,0,0,0,0,0,0,4,76,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,2,0,0,202,0,0,0,88,0,0,0,0,1,48,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,18,1
1,84,0,0,68,3,0,0,12,0,0,0,0,0,41,6,0,187,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1077796_raw_html.txt,0,0,0,0,0,0,0,68,1,0,0,7,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,4,0
2,23,0,0,8,11,0,0,0,0,0,0,0,0,44,0,0,8,1,2,0,0,0,0,1,0,1,0,0,0,9,2,0,0,0,1077916_raw_html.txt,0,0,20,0,0,0,0,2,28,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,70,0,0,0,40,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,9,1
1,3286,0,1,10,19,0,0,0,0,0,1,0,19,839,7,0,903,0,1,0,0,0,0,2,0,0,0,0,0,14,6,0,0,0,1077922_raw_html.txt,0,0,13,5,0,0,0,0,815,0,1,3,0,0,0,0,794,0,0,0,0,0,1,0,0,1,0,2352,1,0,0,0,0,0,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,4,0,1,0,0,777,0,0,2,0,0,0,0,92,0
2,24,0,0,6,16,0,0,0,0,0,0,0,0,32,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,1077964_raw_html.txt,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
2,540,0,1,5,21,0,0,0,0,0,1,0,4,95,1,0,65,0,1,0,0,0,0,1,0,1,0,0,0,10,7,0,0,0,1077988_raw_html.txt,0,0,0,0,0,0,0,5,84,0,1,0,0,0,0,2,72,0,0,0,0,0,1,0,0,1,0,154,1,0,0,0,0,0,0,0,0,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,52,0,0,22,0,0,0,0,11,0
2,76,0,16,9,19,0,0,0,0,0,0,0,9,94,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1078060_raw_html.txt,0,0,0,0,0,0,0,7,63,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,112,1,0,0,26,0,0,0,0,2,31,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,18,0
4,163,0,0,15,26,0,0,0,0,0,0,0,2,34,0,0,65,1,1,0,1,0,0,1,0,0,0,0,0,19,2,7,0,0,1078198_raw_html.txt,8,1,0,0,0,36,0,3,89,10,2,1,0,0,0,1,40,0,0,1,0,0,1,0,0,1,1,92,0,0,0,19,1,0,7,0,1,34,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,4,0,0,0,0,8,0
1,134,0,0,0,14,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1078300_raw_html.txt,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,104,0,1,11,7,0,0,0,0,0,0,0,1,14,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,13,0,0,1078378_raw_html.txt,0,0,0,0,0,60,0,1,40,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,2,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1,469,0,1,7,12,0,0,0,0,0,0,0,4,249,2,0,11,0,0,0,0,0,0,0,0,3,0,0,0,41,2,0,0,0,1078414_raw_html.txt,0,0,0,0,0,0,0,1,276,0,1,0,0,0,0,1,118,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,41,52,0,0,0,0,8,0,0,0,0,0,0,5,0,0,2,0,25,0,1,0,0,0,0,0,0,0,0,0,0,73,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078420_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,239,0,0,8,5,0,0,0,0,0,0,0,19,447,0,0,11,2,2,2,0,0,0,0,0,1,0,0,0,1,1,1,0,0,107842_raw_html.txt,0,0,1,0,0,11,0,5,82,0,0,0,0,0,0,0,32,0,0,1,0,0,1,0,0,1,0,444,0,0,0,12,1,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,13,2,0,1,0,0,0,0,0,11,0,0,0,0,76,0
2,95,0,0,1,17,0,0,0,0,0,0,0,4,31,5,0,20,1,5,0,0,0,0,0,0,1,0,0,1,18,0,0,0,0,1078600_raw_html.txt,0,0,9,0,0,0,0,3,21,2,0,0,0,0,0,7,11,0,0,0,0,0,2,0,0,4,0,52,0,0,0,71,0,0,0,0,2,41,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2,0,3,0,1,0,0,1,0,0,0,0,0,0,0,9,0
0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1078642_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1078702_raw_html.txt,20,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
5,130,0,0,0,8,0,0,0,0,0,0,16,2,34,0,0,0,7,1,2,1,0,0,0,0,0,0,0,0,9,4,10,0,0,1078726_raw_html.txt,0,1,2,0,0,40,0,1,22,3,1,0,0,0,0,1,29,0,0,1,0,0,1,0,0,1,1,133,0,0,0,757,2,0,7,0,0,43,0,0,0,0,6,0,0,0,0,1,0,2,0,0,1,0,5,0,2,0,0,0,0,0,37,0,0,0,0,5,0
2,37,0,0,3,9,0,0,0,0,0,0,0,0,14,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,1078762_raw_html.txt,0,0,0,0,0,4,0,3,8,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,2,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1,63,0,0,0,12,0,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,107878_raw_html.txt,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0,0,0,0,4,0
1,105,0,0,9,10,0,0,0,0,0,0,0,0,11,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,2,0,7,0,0,1078948_raw_html.txt,0,1,0,0,0,34,0,1,27,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,30,0,0,0,0,1,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0
1,55,0,0,2,15,0,0,0,0,0,0,0,0,34,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,8,8,1079002_raw_html.txt,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0
4,158,0,2,10,19,0,0,0,0,0,0,2,11,153,21,0,70,0,12,1,0,0,0,0,0,2,0,0,0,10,1,0,0,0,1079068_raw_html.txt,0,0,13,0,0,0,0,17,117,1,1,0,0,0,0,0,83,0,0,0,8,0,6,0,0,10,0,269,0,0,45,0,0,0,0,0,3,45,0,0,0,0,5,0,0,0,0,0,0,1,0,4,3,0,1,0,1,0,0,0,0,0,75,0,2,0,0,23,0
2,108,0,2,0,20,0,0,0,0,0,0,0,1,120,3,0,66,0,0,0,0,0,0,1,0,0,0,0,0,14,5,0,0,0,1079140_raw_html.txt,0,0,0,2,0,0,0,1,18,0,1,7,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,2,60,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,8,0,1,0,0,12,0,0,0,0,0,0,0,16,0
2,165,0,0,2,22,0,0,0,0,3,0,2,7,218,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1079164_raw_html.txt,0,0,0,0,0,0,0,29,34,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,12,0,0,270,0,0,0,115,0,0,0,0,2,68,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,29,0
1,52,0,0,15,17,0,0,0,0,0,0,0,0,123,0,0,15,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1079212_raw_html.txt,0,0,1,0,0,0,0,4,14,7,0,0,0,0,0,0,24,0,0,0,0,0,1,0,0,1,0,166,0,0,0,0,0,0,0,0,1,21,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,19,0
3,127,0,0,0,13,0,0,0,0,0,0,0,12,137,0,0,32,0,24,2,0,0,0,19,0,0,0,0,0,13,0,0,0,0,1079290_raw_html.txt,5,0,80,1,0,0,0,3,140,1,0,4,0,0,0,0,72,0,0,0,0,0,2,0,0,26,0,206,0,0,0,0,0,0,0,0,9,24,0,0,0,0,33,0,0,0,0,3,0,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,41,0
0,64,0,1,1,2,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1079332_raw_html.txt,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,1,8,0,0,2,0,0,0,0,0,0,0,27,0,0,0,0,2,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,72,0,0,9,12,0,0,0,0,31,0,0,0,57,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,5,4,0,2,3,1079416_raw_html.txt,0,0,1,0,0,0,0,2,7,2,0,0,0,0,0,2,23,0,0,0,0,0,1,0,0,9,0,113,0,0,0,0,0,0,0,0,2,43,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,1,0,0,7,0,0,0,0,0,0,0,11,0
0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1079452_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1079482_raw_html.txt,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,36,0,0,10,2,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1079506_raw_html.txt,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0
1,79,0,1,0,1,0,0,0,0,0,0,0,1,34,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1079536_raw_html.txt,0,0,0,0,0,0,0,1,28,0,0,0,0,0,0,0,23,0,0,0,0,0,1,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,7,1
2,40,0,0,101,29,0,0,0,0,0,0,0,0,110,2,0,27,0,2,0,1,0,0,0,0,107,0,0,0,8,9,7,0,0,1079578_raw_html.txt,0,1,0,0,0,35,0,1,51,6,1,0,0,0,0,0,14,0,0,1,0,0,1,0,0,1,1,196,0,0,0,0,1,0,7,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,5,0,0,0,1,0,0,0,0,3,0
0,71,0,0,1,19,0,0,0,0,0,0,3,0,25,0,0,58,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,107962_raw_html.txt,0,0,9,0,0,0,0,0,24,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0,51,0,0,0,0,0,0,0,0,0,21,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,13,0,0,2,0,0,0,0,3,0
1,68,0,0,2,21,0,0,0,0,0,0,0,0,84,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1079680_raw_html.txt,7,0,4,0,0,0,0,0,38,2,0,0,0,0,0,3,19,0,0,0,0,0,1,0,0,0,0,175,0,0,0,0,0,0,0,0,3,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,11,0,0,0,0,17,0
3,115,0,0,0,13,0,0,0,0,0,0,0,12,126,0,0,29,0,13,2,0,0,0,19,0,0,0,0,0,13,0,0,0,0,1079728_raw_html.txt,2,0,47,0,0,0,0,3,112,1,0,0,0,0,0,0,66,0,0,0,0,0,2,0,0,26,0,186,0,0,0,0,0,0,0,0,7,22,0,0,0,0,22,0,0,0,0,3,0,1,0,0,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,30,0
3,129,0,2,0,5,0,0,0,0,2,0,6,2,68,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1079746_raw_html.txt,0,0,5,0,0,0,0,0,53,2,0,0,0,6,0,1,44,0,0,0,3,0,1,0,0,1,0,105,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,11,0,0,0,0,10,0
4,96,0,0,12,12,0,0,0,0,0,0,0,5,45,7,0,29,0,1,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,1079830_raw_html.txt,3,0,2,0,0,0,0,0,27,0,0,0,0,0,0,3,19,0,0,0,0,0,1,0,0,5,0,95,0,0,1,0,0,0,0,0,1,47,0,0,0,0,4,0,0,0,0,0,0,2,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,8,0
0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,1079884_raw_html.txt,1,0,0,0,0,22,0,0,9,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,12,0,0,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1079890_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079926_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,133,0,2,0,5,0,0,0,0,2,0,6,1,71,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,0,1,1079962_raw_html.txt,0,0,5,0,0,0,0,0,58,2,0,1,0,6,0,0,46,0,0,0,2,0,1,0,0,1,0,107,0,0,0,0,0,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,11,0,0,0,0,10,0
0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079980_raw_html.txt,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,16,0,0,8,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
3,108,0,0,8,20,0,0,0,0,0,0,0,1,65,3,0,108,0,0,0,0,0,0,0,0,0,0,0,0,21,5,1,0,0,1080082_raw_html.txt,0,0,0,0,0,2,0,8,48,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,1,0,0,0,4,41,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,12,0
0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080106_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
